country	program	course_title	us_unit	student_unit	start_date	end_date	location	quantity	total_cost	source
Antigua and Barbuda	CTFP - Fiscal Year 2014 Department of Defense Training	CHDS Combating Terrorism Seminar	Colombia (In Country Training)	Antigua And Barbuda Defense Force	7/28/2014	7/31/2014	Colombia (In Country Training)	2	$2,256 	243034
Antigua and Barbuda	CTFP - Fiscal Year 2014 Department of Defense Training	Fiscal Year 2014 Program Totals						2	$2,256 	243034
Antigua and Barbuda	IMET-1 - Fiscal Year 2014 Department of State Training	Boatswains Mate A	COGARD Training Center Yorktown VA	Antigua And Barbuda Defense Force	6/23/2014	9/26/2014	Yorktown, VA, US	1	$11,494 	243034
Antigua and Barbuda	IMET-1 - Fiscal Year 2014 Department of State Training	Chief Petty Officer ACAD	US Coast Guard Training Center Petaluma CA	Antigua &amp; Barbuda Defense Force	11/11/2013	12/13/2013	Petaluma, CA, US	1	$7,378 	243034
Antigua and Barbuda	IMET-1 - Fiscal Year 2014 Department of State Training	Chief Petty Officer ACAD	US Coast Guard Training Center Petaluma CA	Antigua &amp;amp; Barbuda Defense Force	11/11/2013	12/13/2013	Petaluma, CA, US	1	$7,378 	243034
Antigua and Barbuda	IMET-1 - Fiscal Year 2014 Department of State Training	Damage Controlman A	COGARD Training Center Yorktown VA	Antigua And Barbuda Coast Guard	9/9/2013	12/19/2013	Yorktown, VA, US	1	$9,653 	243034
Antigua and Barbuda	IMET-1 - Fiscal Year 2014 Department of State Training	Machinery Technician A	COGARD Training Center Yorktown VA	Defense Force	10/21/2013	1/31/2014	Yorktown, VA, US	1	$12,161 	243034
Antigua and Barbuda	IMET-1 - Fiscal Year 2014 Department of State Training	Maneuver Captains Career	USATC	Antigua And Barbuda Defense Force	9/4/2013	3/4/2014	Ft. Benning, GA, US	1	$20,409 	243034
Antigua and Barbuda	IMET-1 - Fiscal Year 2014 Department of State Training	Marine Science TECH A	COGARD Training Center Yorktown VA	Antigua &amp;amp;amp; Barbuda Defense Force	10/7/2013	12/18/2013	Yorktown, VA, US	1	$9,603 	243034
Antigua and Barbuda	IMET-1 - Fiscal Year 2014 Department of State Training	Marine Science TECH A	COGARD Training Center Yorktown VA	ABDF Coast Guard	5/27/2014	8/5/2014	Yorktown, VA, US	1	$9,299 	243034
Antigua and Barbuda	IMET-1 - Fiscal Year 2014 Department of State Training	NCO Professional Development (English)	Western Hemisphere Institute For Security Cooperation	Antigua And Barbuda Defense Force	9/18/2013	11/6/2013	Ft. Benning, GA, US	2	$18,378 	243034
