country	program	course_title	us_unit	student_unit	start_date	end_date	location	quantity	total_cost	source
Algeria	CTFP - Fiscal Year 2011 Department of Defense Training	ADV SPCL OPS COMBATING TERRORISM ALUMNI CRS	Tampa Florida (JSOU - Joint Spec Ops University) - N/A	Algerian Land Forces	7/25/2011	7/29/2011	DMCDJSFLTA	1	$9,885 	197613
Algeria	CTFP - Fiscal Year 2011 Department of Defense Training	ALPS III/TOEFL	DLIELC, LACKLAND AFB TX - N/A	Algerian Land Forces	2/28/2011	6/17/2011	DLIELC, LACKLAND AFB TX	1	$31,098 	197613
Algeria	CTFP - Fiscal Year 2011 Department of Defense Training	AMERICAN LANGUAGE COURSE GET AND SET	DLIELC, LACKLAND AFB TX - N/A	Algerian Land Froces Command	6/13/2011	9/2/2011	DLIELC, LACKLAND AFB TX	1	$14,012 	197613
Algeria	CTFP - Fiscal Year 2011 Department of Defense Training	AMERICAN LANGUAGE COURSE GET AND SET	DLIELC, LACKLAND AFB TX - N/A	Algerian Special Forces Command	6/13/2011	9/2/2011	DLIELC, LACKLAND AFB TX	1	$12,431 	197613
Algeria	CTFP - Fiscal Year 2011 Department of Defense Training	CIV-MIL RESP TO TERRORISM	CIVIL-MILITARY RELATIONS NPS CENTER FOR MONTEREY CA - N/A	Intelligence and Security Departement	4/4/2011	4/15/2011	CIVIL-MILITARY RELATIONS NPS CENTER FOR MONTEREY CA	1	$13,209 	197613
Algeria	CTFP - Fiscal Year 2011 Department of Defense Training	INTELLIGENCE IN COMBATTING TERRORISM	INTELLIGENCE SCHOOL - N/A	Department of Intelligence and security	2/28/2011	3/11/2011	INTELLIGENCE SCHOOL	2	$13,118 	197613
Algeria	CTFP - Fiscal Year 2011 Department of Defense Training	INTERNATIONAL ANTI-TERRORISM/ANTI PIRACY (IATP)	NETSAFA INTERNATIONAL TRAINING CENTER PENSACOLA FL - N/A	Algerian Marines Corp	8/8/2011	9/1/2011	NETSAFA INTERNATIONAL TRAINING CENTER PENSACOLA FL	1	$8,865 	197613
Algeria	CTFP - Fiscal Year 2011 Department of Defense Training	INT'L CNTRTERRORISM FELLOWS PRGM	NATIONAL DEFENSE UNIVERSITY - N/A	104° RMO, Special Forces, Algerian Land Forces	7/19/2010	6/25/2011	NATIONAL DEFENSE UNIVERSITY	1	$175,840 	197613
Algeria	CTFP - Fiscal Year 2011 Department of Defense Training	INTL INTELL FELLOWS PGM	DEFENSE INTELLIGENCE AGENCY - N/A	Algerian Special Forces Command	8/18/2011	9/2/2011	dEFENSE INTELLIGENCE AGENCY	1	$8,997 	197613
Algeria	CTFP - Fiscal Year 2011 Department of Defense Training	SPECIAL OPS COMBTNG TERRORISM	Tampa Florida (JSOU - Joint Spec Ops University) - N/A	Algerian Land Forces	5/2/2011	5/13/2011	DMCDJSFLTA	1	$14,060 	197613
Algeria	CTFP - Fiscal Year 2011 Department of Defense Training	SPECIAL OPS COMBTNG TERRORISM	Tampa Florida (JSOU - Joint Spec Ops University) - N/A	Algerian Special Forces	8/22/2011	9/2/2011	DMCDJSFLTA	1	$14,060 	197613
Algeria	CTFP - Fiscal Year 2011 Department of Defense Training	Fiscal Year 2011 Program Totals						12	$315,575 	197613
Algeria	IMET-1 - Fiscal Year 2011 Department of State Training	AIR COMD & STAFF COLLEGE	MAXWELL AFB, AL - N/A	Algerian Air Defense	8/4/2010	6/6/2011	MAXWELL AFB, AL	1	$47,267 	197613
Algeria	IMET-1 - Fiscal Year 2011 Department of State Training	AIR WAR COLLEGE	MAXWELL AFB, AL - N/A	Algerian Air Force	7/26/2010	5/26/2011	MAXWELL AFB, AL	1	$54,661 	197613
Algeria	IMET-1 - Fiscal Year 2011 Department of State Training	AIRBORNE	INFANTRY SCHOOL - N/A	Special Forces Command	3/7/2011	3/25/2011	INFANTRY SCHOOL	1	$3,610 	197613
Algeria	IMET-1 - Fiscal Year 2011 Department of State Training	AIRFIELD OPERATIONS OFFCR	KEESLER AFB, MS - N/A	Algerian Air Force	6/13/2011	9/29/2011	KEESLER AFB, MS	1	$14,990 	197613
Algeria	IMET-1 - Fiscal Year 2011 Department of State Training	ALC/SPECIALIZED ENGLISH ONLY	DLIELC, LACKLAND AFB TX - N/A	Quartermaster Command	1/17/2011	3/18/2011	DLIELC, LACKLAND AFB TX	1	$11,797 	197613
Algeria	IMET-1 - Fiscal Year 2011 Department of State Training	AMERICAN LANGUAGE COURSE GET AND SET	DLIELC, LACKLAND AFB TX - N/A	Special Forces Command	1/17/2011	2/25/2011	DLIELC, LACKLAND AFB TX	1	$9,591 	197613
