country	program	course_title	us_unit	student_unit	start_date	end_date	location	quantity	total_cost	source
Andorra	Regional Centers - Fiscal Year 2017 Department of Defense Training	Program On Cyber Security Studies (PCSS)	GCMC	Andorra Telecom	1/31/2017	2/13/2017	George C. Marshall European Center for Security Studies, Garmisch-Partenkirchen, Germany	1	$1,638 	284930
Andorra	Regional Centers - Fiscal Year 2017 Department of Defense Training	Program On Cyber Security Studies (PCSS)	GCMC	Ministry of Public Administration	1/31/2017	2/13/2017	George C. Marshall European Center for Security Studies, Garmisch-Partenkirchen, Germany	1	$1,665 	284930
Andorra	Regional Centers - Fiscal Year 2017 Department of Defense Training	Fiscal Year 2017 Program Totals						2	$3,303 	284930
Armenia	CTFP - Fiscal Year 2017 Department of Defense Training	Combating Terrorism Executive Seminar - Senior LEV	NEAR E-S ASIA CTR FOR SECURITY STUDIES (NDU)	Peacekeeping Brigade	5/8/2017	5/19/2017	Ft. Mcnair, NDU, DC, US	1	$9,000 	284930
Armenia	CTFP - Fiscal Year 2017 Department of Defense Training	Program On CYBER Security Studies (PCSS)	MARSHALL CENTER	Ministry of Foreign Affairs	1/31/2017	2/13/2017	Garmisch, GY	1	$10,585 	284930
Armenia	CTFP - Fiscal Year 2017 Department of Defense Training	Fiscal Year 2017 Program Totals						2	$19,585 	284930
Armenia	FMF - Fiscal Year 2017 Department of State Training	Judge Advocate Officer Graduate	JAG'S LEGAL CENTER AND SCHOOL	Defense Policy Department of MoD of the RA	8/22/2016	6/1/2017	Charlottesville, VA, US	1	$69,424 	284930
Armenia	FMF - Fiscal Year 2017 Department of State Training	Resource Planning And Management For International Defense MBA	NAVAL POSTGRADUATE SCHOOL MONTEREY CA	Medical Department of Armed Forces	7/6/2015	12/16/2016	Monterey, CA, US	1	$156,138 	284930
Armenia	FMF - Fiscal Year 2017 Department of State Training	Fiscal Year 2017 Program Totals						2	$225,562 	284930
Armenia	IMET-1 - Fiscal Year 2017 Department of State Training	ALC Specialized English Training Only	DLIELC, LACKLAND AFB TX	Ministry of Defense Personnel and Mil educ department	12/12/2016	2/10/2017	Lackland AFB, TX, US	1	$14,349 	284930
Armenia	IMET-1 - Fiscal Year 2017 Department of State Training	AMEDD Captains Career PH 1	Academy of Health Sciences	Engineering Unit	8/3/2017	9/13/2017	Ft. Sam Houston, TX, US	1	$14,426 	284930
Armenia	IMET-1 - Fiscal Year 2017 Department of State Training	American Language Course General English Training Only	DLIELC, LACKLAND AFB TX	Peacekeeping Brigade	4/10/2017	6/30/2017	Lackland AFB, TX, US	1	$20,108 	284930
Armenia	IMET-1 - Fiscal Year 2017 Department of State Training	American Language Course GET And SET	DLIELC, LACKLAND AFB TX	Peacekeeping Brigade	3/27/2017	6/2/2017	Lackland AFB, TX, US	1	$21,659 	284930
Armenia	IMET-1 - Fiscal Year 2017 Department of State Training	American Language Course GET And SET	DLIELC, LACKLAND AFB TX	Artilery Brigade	4/3/2017	7/14/2017	Lackland AFB, TX, US	1	$22,275 	284930
Armenia	IMET-1 - Fiscal Year 2017 Department of State Training	American Language Course GET And SET	DLIELC, LACKLAND AFB TX	Engineering Unit	4/17/2017	7/25/2017	Lackland AFB, TX, US	1	$21,677 	284930
Armenia	IMET-1 - Fiscal Year 2017 Department of State Training	Army Basic Instructor Course	7th ATC-CATC Vilseck GE	Peacekeeping Brigade	6/5/2017	6/16/2017	Vilseck, GY	1	$1,777 	284930
Armenia	IMET-1 - Fiscal Year 2017 Department of State Training	Army War College (Resident Course)	ARMY WAR COLLEGE	Peacekeeping Brigade	8/1/2016	6/9/2017	Carlisle Barracks, PA, US	1	$59,868 	284930
Armenia	IMET-1 - Fiscal Year 2017 Department of State Training	Basic Leader Course	7TH ARMY NCOA	Peacekeeping Brigade	4/24/2017	5/19/2017	Grafenwoehr, GY	1	$1,656 	284930
Armenia	IMET-1 - Fiscal Year 2017 Department of State Training	Basic Leader Course	7TH ARMY NCOA	Peacekeeping Brigade	7/10/2017	8/4/2017	Grafenwoehr, GY	2	$2,930 	284930
Armenia	IMET-1 - Fiscal Year 2017 Department of State Training	Command And General Staff Officer's Course	COMMAND & GENERAL STAFF COLLEGE	Peacekeeping Brigade	8/8/2016	6/9/2017	Ft. Leavenworth, KS, US	2	$143,928 	284930
Armenia	IMET-1 - Fiscal Year 2017 Department of State Training	Command And General Staff Officer's Course PREP	COMMAND & GENERAL STAFF COLLEGE	International Military Cooperation desk of DPD MoD	7/26/2017	8/4/2017	Ft. Leavenworth, KS, US	1	$4,177 	284930
Armenia	IMET-1 - Fiscal Year 2017 Department of State Training	Cybersecurity Policy And Practice	CENTER FOR CIVIL-MILITARY RELATIONS MONTEREY	Cyber Security Section of MoD	5/1/2017	5/5/2017	Monterey, CA, US	1	$8,177 	284930
Armenia	IMET-1 - Fiscal Year 2017 Department of State Training	Engineer Captains Career	ENGINEER SCHOOL	Engineering Regiment	7/5/2016	12/16/2016	Ft. Leonard Wood, MO, US	1	$33,481 	284930
Armenia	IMET-1 - Fiscal Year 2017 Department of State Training	International Defense Management Course	DEFENSE RESOURCES MANAGEMENT INSTITUTE NPS MO	Ministry of Defense Personnel and Mil educ department	2/13/2017	4/20/2017	Monterey, CA, US	1	$34,288 	284930
